odd_residue_mod_2^k,phi,v2(3r+1),succ_residue,check_w_blur+delta+phi(succ)-phi(res)
7349,0.399283807693,5,689,-0.000001000000
7351,-2.206721313978,1,2835,-0.000001000000
7353,-2.733284893970,2,5515,-0.000001000000
7355,-2.206721313978,1,2841,-0.000001000000
7357,2.884254682058,3,2759,-0.000001000000
7359,4.312975633944,1,2847,-0.000001000000
7361,0.399283807693,2,5521,-0.000001000000
7363,-6.117290377733,1,2853,-0.000001000000
7365,0.399283807693,4,1381,-0.000001000000
7367,-2.206721313978,1,2859,-0.000001000000
7369,-2.815015313006,2,5527,-0.000001000000
7371,-6.117290377733,1,2865,-0.000001000000
7373,0.399283807693,3,2765,-0.000001000000
7375,-0.411774857677,1,2871,-0.000001000000
7377,0.036181065774,2,5533,-0.000001000000
7379,-4.162005845856,1,2877,-0.000001000000
7381,-7.055628815402,7,173,-0.000001000000
7383,2.763220434752,1,2883,-0.000001000000
7385,-3.344701655493,2,5539,-0.000001000000
7387,2.763220434752,1,2889,-0.000001000000
7389,-4.570657941037,3,2771,-0.000001000000
7391,0.320676151153,1,2895,-0.000001000000
7393,-4.446500931235,2,5545,-0.000001000000
7395,-6.646976720221,1,2901,-0.000001000000
7397,-4.570657941037,4,1387,-0.000001000000
7399,2.763220434752,1,2907,-0.000001000000
7401,-1.919103466103,2,5551,-0.000001000000
7403,-1.104922038237,1,2913,-0.000001000000
7405,0.399283807693,3,2777,-0.000001000000
7407,2.684612778211,1,2919,-0.000001000000
7409,0.399283807693,2,5557,-0.000001000000
7411,2.763220434752,1,2925,-0.000001000000
7413,0.399283807693,5,695,-0.000001000000
7415,-5.669334454282,1,2931,-0.000001000000
7417,-2.448789808591,2,5563,-0.000001000000
7419,-0.614539524020,1,2937,-0.000001000000
7421,-2.491216399357,3,2783,-0.000001000000
7423,8.959118469025,1,2943,-0.000001000000
7425,0.399283807693,2,5569,-0.000001000000
7427,2.763220434752,1,2949,-0.000001000000
7429,-7.055628815402,4,1393,-0.000001000000
7431,2.763220434752,1,2955,-0.000001000000
7433,4.476436472016,2,5575,-0.000001000000
7435,-5.669334454282,1,2961,-0.000001000000
7437,0.399283807693,3,2789,-0.000001000000
7439,2.763220434752,1,2967,-0.000001000000
7441,0.399283807693,2,5581,-0.000001000000
7443,-0.699392705552,1,2973,-0.000001000000
7445,-7.055628815402,6,349,-0.000001000000
7447,-4.691692188343,1,2979,-0.000001000000
7449,2.969107863590,2,5587,-0.000001000000
7451,3.619828453384,1,2985,-0.000001000000
7453,-4.570657941037,3,2795,-0.000001000000
7455,-3.223667408187,1,2991,-0.000001000000
7457,-4.570657941037,2,5593,-0.000001000000
7459,-4.691692188343,1,2997,-0.000001000000
7461,-4.570657941037,4,1399,-0.000001000000
7463,-5.139648111794,1,3003,-0.000001000000
7465,1.461779255164,2,5599,-0.000001000000
7467,-5.139648111794,1,3009,-0.000001000000
7469,-7.055628815402,3,2801,-0.000001000000
7471,2.805647025518,1,3015,-0.000001000000
7473,-2.124990894942,2,5605,-0.000001000000
7475,-3.184363579917,1,3021,-0.000001000000
7477,-3.063329332611,5,701,-0.000001000000
7479,-3.184363579917,1,3027,-0.000001000000
7481,-1.552877961688,2,5611,-0.000001000000
7483,-6.646976720221,1,3033,-0.000001000000
7485,0.399283807693,3,2807,-0.000001000000
7487,6.186529746785,1,3039,-0.000001000000
7489,-3.063329332611,2,5617,-0.000001000000
7491,-5.669334454282,1,3045,-0.000001000000
7493,-3.063329332611,4,1405,-0.000001000000
7495,4.558166891053,1,3051,-0.000001000000
7497,1.909735178615,2,5623,-0.000001000000
7499,0.278249560387,1,3057,-0.000001000000
7501,7.245902431760,3,2813,-0.000001000000
7503,-3.714049922404,1,3063,-0.000001000000
7505,10.139525401306,2,5629,-0.000001000000
7507,-1.919103466103,1,3069,-0.000001000000
7509,-8.033271081341,11,11,-0.000001000000
7511,3.740862700690,1,3075,-0.000001000000
7513,-3.589892912602,2,5635,-0.000001000000
7515,3.740862700690,1,3081,-0.000001000000
7517,-3.063329332611,3,2819,-0.000001000000
7519,-2.775711484736,1,3087,-0.000001000000
7521,-3.020902741845,2,5641,-0.000001000000
7523,1.255891826325,1,3093,-0.000001000000
7525,-7.055628815402,4,1411,-0.000001000000
7527,-0.372471029407,1,3099,-0.000001000000
7529,-2.612250646663,2,5647,-0.000001000000
7531,3.740862700690,1,3105,-0.000001000000
7533,-3.063329332611,3,2825,-0.000001000000
7535,-5.669334454282,1,3111,-0.000001000000
7537,0.399283807693,2,5653,-0.000001000000
7539,-3.714049922404,1,3117,-0.000001000000
7541,0.399283807693,5,707,-0.000001000000
7543,-3.714049922404,1,3123,-0.000001000000
7545,-0.127279772298,2,5659,-0.000001000000
7547,0.278249560387,1,3129,-0.000001000000
7549,-5.953829539661,3,2831,-0.000001000000
7551,3.171872529933,1,3135,-0.000001000000
7553,0.399283807693,2,5665,-0.000001000000
7555,1.255891826325,1,3141,-0.000001000000
7557,-3.593015675098,4,1417,-0.000001000000
7559,1.255891826325,1,3147,-0.000001000000
7561,-3.141936989151,2,5671,-0.000001000000
7563,-3.714049922404,1,3153,-0.000001000000
7565,-7.055628815402,3,2837,-0.000001000000
7567,1.255891826325,1,3159,-0.000001000000
7569,0.399283807693,2,5677,-0.000001000000
7571,-2.206721313978,1,3165,-0.000001000000
7573,-7.055628815402,6,355,-0.000001000000
7575,-2.206721313978,1,3171,-0.000001000000
7577,2.805647025518,2,5683,-0.000001000000
7579,-4.162005845856,1,3177,-0.000001000000
7581,6.513451422930,3,2843,-0.000001000000
7583,4.518863062783,1,3183,-0.000001000000
7585,0.399283807693,2,5689,-0.000001000000
7587,1.255891826325,1,3189,-0.000001000000
7589,-4.570657941037,4,1423,-0.000001000000
7591,-2.736407656466,1,3195,-0.000001000000
7593,0.320676151153,2,5695,-0.000001000000
7595,4.718504966629,1,3201,-0.000001000000
7597,-4.570657941037,3,2849,-0.000001000000
7599,-4.691692188343,1,3207,-0.000001000000
7601,-7.503584738853,2,5701,-0.000001000000
7603,-6.646976720221,1,3213,-0.000001000000
7605,-7.503584738853,5,713,-0.000001000000
7607,-2.736407656466,1,3219,-0.000001000000
7609,-4.649265597577,2,5707,-0.000001000000
7611,-3.714049922404,1,3225,-0.000001000000
7613,0.399283807693,3,2855,-0.000001000000
7615,5.048549405270,1,3231,-0.000001000000
7617,3.861896947997,2,5713,-0.000001000000
7619,-4.691692188343,1,3237,-0.000001000000
7621,-7.055628815402,4,1429,-0.000001000000
7623,-4.691692188343,1,3243,-0.000001000000
7625,3.253602948969,2,5719,-0.000001000000
7627,2.233534092264,1,3249,-0.000001000000
7629,-7.503584738853,3,2861,-0.000001000000
7631,-2.736407656466,1,3255,-0.000001000000
7633,-7.503584738853,2,5725,-0.000001000000
7635,2.233534092264,1,3261,-0.000001000000
7637,-7.055628815402,7,179,-0.000001000000
7639,2.233534092264,1,3267,-0.000001000000
7641,-4.201309674126,2,5731,-0.000001000000
7643,2.233534092264,1,3273,-0.000001000000
7645,-7.503584738853,3,2867,-0.000001000000
7647,-2.327755561285,1,3279,-0.000001000000
7649,-0.087975944028,2,5737,-0.000001000000
7651,-6.199020796769,1,3285,-0.000001000000
7653,-1.798069218797,4,1435,-0.000001000000
7655,-2.040137713410,1,3291,-0.000001000000
7657,-3.671623331638,2,5743,-0.000001000000
7659,-0.656966114786,1,3297,-0.000001000000
7661,0.768632074604,3,2873,-0.000001000000
7663,6.310686756588,1,3303,-0.000001000000
7665,-5.548300206976,2,5749,-0.000001000000
7667,-5.221378530831,1,3309,-0.000001000000
7669,-5.548300206976,5,719,-0.000001000000
7671,-2.736407656466,1,3315,-0.000001000000
7673,-4.201309674126,2,5755,-0.000001000000
7675,-0.290740610371,1,3321,-0.000001000000
7677,4.881965804702,3,2879,-0.000001000000
7679,8.020780031356,1,3327,-0.000001000000
7681,-0.287617847875,2,5761,-0.000001000000
7683,-6.199020796769,1,3333,-0.000001000000
7685,1.376926073632,4,1441,-0.000001000000
7687,-1.229079048040,1,3339,-0.000001000000
7689,3.701558872420,2,5767,-0.000001000000
7691,2.233534092264,1,3345,-0.000001000000
7693,-6.077986549463,3,2885,-0.000001000000
7695,2.233534092264,1,3351,-0.000001000000
7697,-6.077986549463,2,5773,-0.000001000000
7699,-1.758765390527,1,3357,-0.000001000000
7701,-6.077986549463,6,361,-0.000001000000
7703,-5.221378530831,1,3363,-0.000001000000
7705,-3.753353750675,2,5779,-0.000001000000
7707,-0.330044438641,1,3369,-0.000001000000
7709,-6.077986549463,3,2891,-0.000001000000
7711,6.552755251200,1,3375,-0.000001000000
7713,-3.593015675098,2,5785,-0.000001000000
7715,-5.221378530831,1,3381,-0.000001000000
7717,-5.548300206976,4,1447,-0.000001000000
7719,-5.221378530831,1,3387,-0.000001000000
7721,1.216587998055,2,5791,-0.000001000000
7723,-5.221378530831,1,3393,-0.000001000000
7725,1.376926073632,3,2897,-0.000001000000
7727,1.746274340543,1,3399,-0.000001000000
7729,-2.203598551482,2,5797,-0.000001000000
7731,-3.714049922404,1,3405,-0.000001000000
7733,-8.033271081341,5,725,-0.000001000000
7735,6.716216089273,1,3411,-0.000001000000
7737,-3.753353750675,2,5803,-0.000001000000
7739,-4.243736264892,1,3417,-0.000001000000
7741,1.376926073632,3,2903,-0.000001000000
7743,-3.387128246260,1,3423,-0.000001000000
7745,-6.077986549463,2,5809,-0.000001000000
7747,-6.199020796769,1,3429,-0.000001000000
7749,-6.077986549463,4,1453,-0.000001000000
7751,-0.369348266911,1,3435,-0.000001000000
7753,3.171872529933,2,5815,-0.000001000000
7755,-0.251436782101,1,3441,-0.000001000000
7757,-6.077986549463,3,2909,-0.000001000000
7759,-4.243736264892,1,3447,-0.000001000000
7761,1.376926073632,2,5821,-0.000001000000
7763,-5.221378530831,1,3453,-0.000001000000
7765,-2.085687066672,8,91,-0.000001000000
7767,-0.251436782101,1,3459,-0.000001000000
7769,0.686901655568,2,5827,-0.000001000000
7771,3.211176358203,1,3465,-0.000001000000
7773,-7.055628815402,3,2915,-0.000001000000
7775,2.560455768409,1,3471,-0.000001000000
7777,-0.087975944028,2,5833,-0.000001000000
7779,-6.199020796769,1,3477,-0.000001000000
7781,-7.055628815402,4,1459,-0.000001000000
7783,5.454078737955,1,3483,-0.000001000000
7785,-1.798069218797,2,5839,-0.000001000000
7787,-1.758765390527,1,3489,-0.000001000000
7789,-3.593015675098,3,2921,-0.000001000000
7791,-1.023191619201,1,3495,-0.000001000000
7793,-2.085687066672,2,5845,-0.000001000000
7795,-6.199020796769,1,3501,-0.000001000000
7797,1.376926073632,5,731,-0.000001000000
7799,-4.243736264892,1,3507,-0.000001000000
7801,-2.327755561285,2,5851,-0.000001000000
7803,-4.243736264892,1,3513,-0.000001000000
7805,-4.528231350271,3,2927,-0.000001000000
7807,1.301441179588,1,3519,-0.000001000000
7809,-4.691692188343,2,5857,-0.000001000000
7811,0.726205483838,1,3525,-0.000001000000
7813,-7.055628815402,4,1465,-0.000001000000
7815,-0.781123124588,1,3531,-0.000001000000
7817,-1.350113295346,2,5863,-0.000001000000
7819,-6.199020796769,1,3537,-0.000001000000
7821,-2.085687066672,3,2933,-0.000001000000
7823,-4.243736264892,1,3543,-0.000001000000
7825,1.376926073632,2,5869,-0.000001000000
7827,-4.243736264892,1,3549,-0.000001000000
7829,-6.077986549463,6,367,-0.000001000000
7831,0.726205483838,1,3555,-0.000001000000
7833,0.157215313080,2,5875,-0.000001000000
7835,5.372348318919,1,3561,-0.000001000000
7837,3.292906777239,3,2939,-0.000001000000
7839,2.606005121671,1,3567,-0.000001000000
7841,-6.077986549463,2,5881,-0.000001000000
7843,-2.736407656466,1,3573,-0.000001000000
7845,4.597470719323,4,1471,-0.000001000000
7847,-2.736407656466,1,3579,-0.000001000000
7849,3.544343559340,2,5887,-0.000001000000
7851,-2.736407656466,1,3585,-0.000001000000
7853,-3.593015675098,3,2945,-0.000001000000
7855,7.693858355211,1,3591,-0.000001000000
7857,-2.085687066672,2,5893,-0.000001000000
7859,0.726205483838,1,3597,-0.000001000000
7861,1.376926073632,5,737,-0.000001000000
7863,4.188818624142,1,3603,-0.000001000000
7865,-2.857441903772,2,5899,-0.000001000000
7867,-5.221378530831,1,3609,-0.000001000000
7869,-2.085687066672,3,2951,-0.000001000000
7871,0.932092912677,1,3615,-0.000001000000
7873,1.376926073632,2,5905,-0.000001000000
7875,-3.266093998953,1,3621,-0.000001000000
7877,-8.033271081341,4,1477,-0.000001000000
7879,-4.243736264892,1,3627,-0.000001000000
7881,2.112499844958,2,5911,-0.000001000000
7883,-1.471147542652,1,3633,-0.000001000000
7885,-8.033271081341,3,2957,-0.000001000000
7887,1.095553750749,1,3639,-0.000001000000
7889,-2.085687066672,2,5917,-0.000001000000
7891,-5.221378530831,1,3645,-0.000001000000
7893,-6.077986549463,7,185,-0.000001000000
7895,-5.221378530831,1,3651,-0.000001000000
7897,-4.364770512198,2,5923,-0.000001000000
7899,0.726205483838,1,3657,-0.000001000000
7901,-7.055628815402,3,2963,-0.000001000000
7903,-0.817304190362,1,3663,-0.000001000000
7905,-3.102633160881,2,5929,-0.000001000000
7907,-5.751064873318,1,3669,-0.000001000000
7909,1.376926073632,4,1483,-0.000001000000
7911,5.290617899883,1,3675,-0.000001000000
7913,-1.879799637833,2,5935,-0.000001000000
7915,1.703847749777,1,3681,-0.000001000000
7917,1.376926073632,3,2969,-0.000001000000
7919,-0.532809104984,1,3687,-0.000001000000
7921,-6.077986549463,2,5941,-0.000001000000
7923,-3.266093998953,1,3693,-0.000001000000
7925,-2.085687066672,5,743,-0.000001000000
7927,-3.266093998953,1,3699,-0.000001000000
7929,-4.364770512198,2,5947,-0.000001000000
7931,-1.552877961688,1,3705,-0.000001000000
7933,2.844950853788,3,2975,-0.000001000000
7935,0.363102741919,1,3711,-0.000001000000
7937,-6.077986549463,2,5953,-0.000001000000
7939,1.703847749777,1,3717,-0.000001000000
7941,-6.077986549463,4,1489,-0.000001000000
7943,1.703847749777,1,3723,-0.000001000000
7945,-3.387128246260,2,5959,-0.000001000000
7947,-3.266093998953,1,3729,-0.000001000000
7949,-2.615373409159,3,2981,-0.000001000000
7951,-3.181240817421,1,3735,-0.000001000000
7953,-2.615373409159,2,5965,-0.000001000000
7955,1.703847749777,1,3741,-0.000001000000
7957,-8.033271081341,6,373,-0.000001000000
7959,-1.758765390527,1,3747,-0.000001000000
7961,-3.387128246260,2,5971,-0.000001000000
7963,2.275960683030,1,3753,-0.000001000000
7965,-6.077986549463,3,2987,-0.000001000000
7967,-2.733284893970,1,3759,-0.000001000000
7969,-6.077986549463,2,5977,-0.000001000000
7971,1.703847749777,1,3765,-0.000001000000
7973,-6.077986549463,4,1495,-0.000001000000
7975,0.686901655568,1,3771,-0.000001000000
7977,2.560455768409,2,5983,-0.000001000000
7979,1.703847749777,1,3777,-0.000001000000
7981,-6.077986549463,3,2993,-0.000001000000
7983,-2.815015313006,1,3783,-0.000001000000
7985,-6.077986549463,2,5989,-0.000001000000
7987,-5.751064873318,1,3789,-0.000001000000
7989,-6.077986549463,5,749,-0.000001000000
7991,-3.266093998953,1,3795,-0.000001000000
7993,-2.409485980321,2,5995,-0.000001000000
7995,-6.199020796769,1,3801,-0.000001000000
7997,-6.077986549463,3,2999,-0.000001000000
7999,-1.389417123616,1,3807,-0.000001000000
8001,-6.077986549463,2,6001,-0.000001000000
8003,-6.199020796769,1,3813,-0.000001000000
8005,-6.077986549463,4,1501,-0.000001000000
8007,-6.199020796769,1,3819,-0.000001000000
8009,-3.916814588747,2,6007,-0.000001000000
8011,-5.751064873318,1,3825,-0.000001000000
8013,1.376926073632,3,3005,-0.000001000000
8015,3.050838282626,1,3831,-0.000001000000
8017,1.376926073632,2,6013,-0.000001000000
8019,1.628362855733,1,3837,-0.000001000000
8021,-1.108044800733,9,47,-0.000001000000
8023,2.681490015715,1,3843,-0.000001000000
8025,-3.916814588747,2,6019,-0.000001000000
8027,0.771754837100,1,3849,-0.000001000000
8029,-6.525942472914,3,3011,-0.000001000000
8031,-3.426432074530,1,3855,-0.000001000000
8033,3.822593119727,2,6025,-0.000001000000
8035,-6.728707139257,1,3861,-0.000001000000
8037,-8.033271081341,4,1507,-0.000001000000
8039,0.036181065774,1,3867,-0.000001000000
8041,-2.939172322808,2,6031,-0.000001000000
8043,-4.773422607379,1,3873,-0.000001000000
8045,-6.525942472914,3,3017,-0.000001000000
8047,-3.426432074530,1,3879,-0.000001000000
8049,-4.570657941037,2,6037,-0.000001000000
8051,-5.751064873318,1,3885,-0.000001000000
8053,-4.570657941037,5,755,-0.000001000000
8055,-5.751064873318,1,3891,-0.000001000000
8057,4.515740300286,2,6043,-0.000001000000
8059,2.681490015715,1,3897,-0.000001000000
8061,-2.124990894942,3,3023,-0.000001000000
8063,-1.023191619201,1,3903,-0.000001000000
8065,-4.570657941037,2,6049,-0.000001000000
8067,-0.781123124588,1,3909,-0.000001000000
8069,-4.570657941037,4,1513,-0.000001000000
8071,-0.781123124588,1,3915,-0.000001000000
8073,-3.387128246260,2,6055,-0.000001000000
8075,-4.773422607379,1,3921,-0.000001000000
8077,-1.108044800733,3,3029,-0.000001000000
8079,2.439421521103,1,3927,-0.000001000000
8081,5.859608070640,2,6061,-0.000001000000
8083,2.681490015715,1,3933,-0.000001000000
8085,-5.100344283524,6,379,-0.000001000000
8087,-6.728707139257,1,3939,-0.000001000000
8089,-5.872099120624,2,6067,-0.000001000000
8091,3.171872529933,1,3945,-0.000001000000
8093,2.354568339570,3,3035,-0.000001000000
8095,-0.575235695750,1,3951,-0.000001000000
8097,-5.100344283524,2,6073,-0.000001000000
8099,-4.773422607379,1,3957,-0.000001000000
8101,-2.775711484736,4,1519,-0.000001000000
8103,-4.773422607379,1,3963,-0.000001000000
8105,2.030769425922,2,6079,-0.000001000000
8107,2.681490015715,1,3969,-0.000001000000
8109,2.354568339570,3,3041,-0.000001000000
8111,-4.037848836053,1,3975,-0.000001000000
8113,-1.108044800733,2,6085,-0.000001000000
8115,-6.728707139257,1,3981,-0.000001000000
8117,-7.055628815402,5,761,-0.000001000000
8119,-4.773422607379,1,3987,-0.000001000000
8121,-4.446500931235,2,6091,-0.000001000000
8123,-4.773422607379,1,3993,-0.000001000000
8125,-4.243736264892,3,3047,-0.000001000000
8127,1.667666684003,1,3999,-0.000001000000
8129,-7.055628815402,2,6097,-0.000001000000
8131,2.681490015715,1,4005,-0.000001000000
8133,-1.108044800733,4,1525,-0.000001000000
8135,-0.902157371895,1,4011,-0.000001000000
8137,-3.468858665296,2,6103,-0.000001000000
8139,-6.728707139257,1,4017,-0.000001000000
8141,2.354568339570,3,3053,-0.000001000000
8143,2.357691102066,1,4023,-0.000001000000
8145,2.354568339570,2,6109,-0.000001000000
8147,0.484136989225,1,4029,-0.000001000000
8149,-6.077986549463,7,191,-0.000001000000
8151,-3.266093998953,1,4035,-0.000001000000
8153,-5.424143197173,2,6115,-0.000001000000
8155,7.164172012724,1,4041,-0.000001000000
8157,-5.100344283524,3,3059,-0.000001000000
8159,4.312975633944,1,4047,-0.000001000000
8161,-1.471147542652,2,6121,-0.000001000000
8163,0.196519141350,1,4053,-0.000001000000
8165,-5.100344283524,4,1531,-0.000001000000
8167,3.619828453384,1,4059,-0.000001000000
8169,-3.468858665296,2,6127,-0.000001000000
8171,3.498794206078,1,4065,-0.000001000000
8173,-3.102633160881,3,3065,-0.000001000000
8175,-2.164294723212,1,4071,-0.000001000000
8177,-6.077986549463,2,6133,-0.000001000000
8179,-3.795780341441,1,4077,-0.000001000000
8181,-3.305397827223,5,767,-0.000001000000
8183,-3.795780341441,1,4083,-0.000001000000
8185,4.963696223738,2,6139,-0.000001000000
